,session,method,gender,emotion,path
3055,1,impro,M,exc,3055_1_impro_M_exc.wav
3056,1,impro,M,exc,3056_1_impro_M_exc.wav
3057,3,impro,F,exc,3057_3_impro_F_exc.wav
3058,3,impro,F,exc,3058_3_impro_F_exc.wav
3059,3,impro,F,exc,3059_3_impro_F_exc.wav
3060,2,script,M,exc,3060_2_script_M_exc.wav
3061,2,script,M,exc,3061_2_script_M_exc.wav
3062,2,script,M,exc,3062_2_script_M_exc.wav
3063,4,impro,F,exc,3063_4_impro_F_exc.wav
3064,4,impro,F,exc,3064_4_impro_F_exc.wav
3065,4,impro,F,exc,3065_4_impro_F_exc.wav
3066,4,impro,F,exc,3066_4_impro_F_exc.wav
3067,4,impro,F,exc,3067_4_impro_F_exc.wav
3068,4,impro,F,exc,3068_4_impro_F_exc.wav
3069,2,script,F,exc,3069_2_script_F_exc.wav
3070,2,script,F,exc,3070_2_script_F_exc.wav
3071,2,script,F,exc,3071_2_script_F_exc.wav
3072,1,impro,M,exc,3072_1_impro_M_exc.wav
3073,1,impro,M,exc,3073_1_impro_M_exc.wav
3074,1,impro,M,exc,3074_1_impro_M_exc.wav
3075,5,impro,M,exc,3075_5_impro_M_exc.wav
3076,5,impro,M,exc,3076_5_impro_M_exc.wav
3077,5,impro,M,exc,3077_5_impro_M_exc.wav
3078,5,impro,M,exc,3078_5_impro_M_exc.wav
3079,5,impro,M,exc,3079_5_impro_M_exc.wav
3080,5,impro,M,exc,3080_5_impro_M_exc.wav
3081,5,impro,F,exc,3081_5_impro_F_exc.wav
3082,5,impro,F,exc,3082_5_impro_F_exc.wav
3083,5,impro,F,exc,3083_5_impro_F_exc.wav
3084,4,impro,F,exc,3084_4_impro_F_exc.wav
3085,4,impro,F,exc,3085_4_impro_F_exc.wav
3086,4,impro,F,exc,3086_4_impro_F_exc.wav
3087,3,impro,F,exc,3087_3_impro_F_exc.wav
3088,3,impro,F,exc,3088_3_impro_F_exc.wav
3089,3,impro,F,exc,3089_3_impro_F_exc.wav
3090,5,script,F,exc,3090_5_script_F_exc.wav
3091,5,script,F,exc,3091_5_script_F_exc.wav
3092,5,script,F,exc,3092_5_script_F_exc.wav
3093,1,impro,M,exc,3093_1_impro_M_exc.wav
3094,1,impro,M,exc,3094_1_impro_M_exc.wav
3095,1,impro,M,exc,3095_1_impro_M_exc.wav
3096,2,impro,M,exc,3096_2_impro_M_exc.wav
3097,2,impro,M,exc,3097_2_impro_M_exc.wav
3098,2,impro,M,exc,3098_2_impro_M_exc.wav
3099,3,impro,M,exc,3099_3_impro_M_exc.wav
3100,3,impro,M,exc,3100_3_impro_M_exc.wav
3101,3,impro,M,exc,3101_3_impro_M_exc.wav
3102,3,impro,F,exc,3102_3_impro_F_exc.wav
3103,3,impro,F,exc,3103_3_impro_F_exc.wav
3104,3,impro,F,exc,3104_3_impro_F_exc.wav
3105,2,script,F,exc,3105_2_script_F_exc.wav
3106,2,script,F,exc,3106_2_script_F_exc.wav
3107,2,script,F,exc,3107_2_script_F_exc.wav
3108,2,impro,M,exc,3108_2_impro_M_exc.wav
3109,2,impro,M,exc,3109_2_impro_M_exc.wav
3110,2,impro,M,exc,3110_2_impro_M_exc.wav
3111,2,impro,M,exc,3111_2_impro_M_exc.wav
3112,2,impro,M,exc,3112_2_impro_M_exc.wav
3113,2,impro,M,exc,3113_2_impro_M_exc.wav
3114,2,impro,F,exc,3114_2_impro_F_exc.wav
3115,2,impro,F,exc,3115_2_impro_F_exc.wav
3116,2,impro,F,exc,3116_2_impro_F_exc.wav
3117,1,impro,F,exc,3117_1_impro_F_exc.wav
3118,1,impro,F,exc,3118_1_impro_F_exc.wav
3119,1,impro,F,exc,3119_1_impro_F_exc.wav
3120,1,impro,M,exc,3120_1_impro_M_exc.wav
3121,1,impro,M,exc,3121_1_impro_M_exc.wav
3122,1,impro,M,exc,3122_1_impro_M_exc.wav
3123,4,script,M,exc,3123_4_script_M_exc.wav
3124,4,script,M,exc,3124_4_script_M_exc.wav
3125,4,script,M,exc,3125_4_script_M_exc.wav
3126,4,impro,F,exc,3126_4_impro_F_exc.wav
3127,4,impro,F,exc,3127_4_impro_F_exc.wav
3128,4,impro,F,exc,3128_4_impro_F_exc.wav
3129,1,impro,M,exc,3129_1_impro_M_exc.wav
3130,1,impro,M,exc,3130_1_impro_M_exc.wav
3131,1,impro,M,exc,3131_1_impro_M_exc.wav
3132,2,script,M,exc,3132_2_script_M_exc.wav
3133,2,script,M,exc,3133_2_script_M_exc.wav
3134,2,script,M,exc,3134_2_script_M_exc.wav
3135,5,impro,M,exc,3135_5_impro_M_exc.wav
3136,5,impro,M,exc,3136_5_impro_M_exc.wav
3137,5,impro,M,exc,3137_5_impro_M_exc.wav
3138,4,script,M,exc,3138_4_script_M_exc.wav
3139,4,script,M,exc,3139_4_script_M_exc.wav
3140,4,script,M,exc,3140_4_script_M_exc.wav
3141,2,impro,F,exc,3141_2_impro_F_exc.wav
3142,2,impro,F,exc,3142_2_impro_F_exc.wav
3143,2,impro,F,exc,3143_2_impro_F_exc.wav
3144,4,impro,M,exc,3144_4_impro_M_exc.wav
3145,4,impro,M,exc,3145_4_impro_M_exc.wav
3146,4,impro,M,exc,3146_4_impro_M_exc.wav
3147,2,script,M,exc,3147_2_script_M_exc.wav
3148,2,script,M,exc,3148_2_script_M_exc.wav
3149,2,script,M,exc,3149_2_script_M_exc.wav
3150,5,impro,F,exc,3150_5_impro_F_exc.wav
3151,5,impro,F,exc,3151_5_impro_F_exc.wav
3152,5,impro,F,exc,3152_5_impro_F_exc.wav
3153,5,impro,F,exc,3153_5_impro_F_exc.wav
3154,5,impro,F,exc,3154_5_impro_F_exc.wav
3155,5,impro,F,exc,3155_5_impro_F_exc.wav
3156,2,impro,F,exc,3156_2_impro_F_exc.wav
3157,2,impro,F,exc,3157_2_impro_F_exc.wav
3158,2,impro,F,exc,3158_2_impro_F_exc.wav
3159,1,impro,M,exc,3159_1_impro_M_exc.wav
3160,1,impro,M,exc,3160_1_impro_M_exc.wav
3161,1,impro,M,exc,3161_1_impro_M_exc.wav
3162,1,impro,F,exc,3162_1_impro_F_exc.wav
3163,1,impro,F,exc,3163_1_impro_F_exc.wav
3164,1,impro,F,exc,3164_1_impro_F_exc.wav
3165,4,impro,F,exc,3165_4_impro_F_exc.wav
3166,4,impro,F,exc,3166_4_impro_F_exc.wav
3167,4,impro,F,exc,3167_4_impro_F_exc.wav
3168,4,script,M,exc,3168_4_script_M_exc.wav
3169,4,script,M,exc,3169_4_script_M_exc.wav
3170,4,script,M,exc,3170_4_script_M_exc.wav
3171,5,script,M,exc,3171_5_script_M_exc.wav
3172,5,script,M,exc,3172_5_script_M_exc.wav
3173,5,script,M,exc,3173_5_script_M_exc.wav
3174,4,script,F,exc,3174_4_script_F_exc.wav
3175,4,script,F,exc,3175_4_script_F_exc.wav
3176,4,script,F,exc,3176_4_script_F_exc.wav
3177,1,script,M,exc,3177_1_script_M_exc.wav
3178,1,script,M,exc,3178_1_script_M_exc.wav
3179,1,script,M,exc,3179_1_script_M_exc.wav
3180,2,script,F,exc,3180_2_script_F_exc.wav
3181,2,script,F,exc,3181_2_script_F_exc.wav
3182,2,script,F,exc,3182_2_script_F_exc.wav
3183,2,impro,F,exc,3183_2_impro_F_exc.wav
3184,2,impro,F,exc,3184_2_impro_F_exc.wav
3185,2,impro,F,exc,3185_2_impro_F_exc.wav
3186,4,impro,F,exc,3186_4_impro_F_exc.wav
3187,4,impro,F,exc,3187_4_impro_F_exc.wav
3188,4,impro,F,exc,3188_4_impro_F_exc.wav
3189,5,impro,M,exc,3189_5_impro_M_exc.wav
3190,5,impro,M,exc,3190_5_impro_M_exc.wav
3191,5,impro,M,exc,3191_5_impro_M_exc.wav
3192,2,impro,M,exc,3192_2_impro_M_exc.wav
3193,2,impro,M,exc,3193_2_impro_M_exc.wav
3194,2,impro,M,exc,3194_2_impro_M_exc.wav
3195,1,impro,M,exc,3195_1_impro_M_exc.wav
3196,1,impro,M,exc,3196_1_impro_M_exc.wav
3197,1,impro,M,exc,3197_1_impro_M_exc.wav
3198,5,impro,F,exc,3198_5_impro_F_exc.wav
3199,5,impro,F,exc,3199_5_impro_F_exc.wav
3200,5,impro,F,exc,3200_5_impro_F_exc.wav
3201,2,impro,M,exc,3201_2_impro_M_exc.wav
3202,2,impro,M,exc,3202_2_impro_M_exc.wav
3203,2,impro,M,exc,3203_2_impro_M_exc.wav
3204,3,impro,M,exc,3204_3_impro_M_exc.wav
3205,3,impro,M,exc,3205_3_impro_M_exc.wav
3206,3,impro,M,exc,3206_3_impro_M_exc.wav
3207,4,impro,F,exc,3207_4_impro_F_exc.wav
3208,4,impro,F,exc,3208_4_impro_F_exc.wav
3209,4,impro,F,exc,3209_4_impro_F_exc.wav
3210,1,impro,M,exc,3210_1_impro_M_exc.wav
3211,1,impro,M,exc,3211_1_impro_M_exc.wav
3212,1,impro,M,exc,3212_1_impro_M_exc.wav
3213,4,impro,F,exc,3213_4_impro_F_exc.wav
3214,4,impro,F,exc,3214_4_impro_F_exc.wav
3215,4,impro,F,exc,3215_4_impro_F_exc.wav
3216,3,impro,F,exc,3216_3_impro_F_exc.wav
3217,3,impro,F,exc,3217_3_impro_F_exc.wav
3218,3,impro,F,exc,3218_3_impro_F_exc.wav
3219,5,impro,F,exc,3219_5_impro_F_exc.wav
3220,5,impro,F,exc,3220_5_impro_F_exc.wav
3221,5,impro,F,exc,3221_5_impro_F_exc.wav
3222,3,impro,M,exc,3222_3_impro_M_exc.wav
3223,3,impro,M,exc,3223_3_impro_M_exc.wav
3224,3,impro,M,exc,3224_3_impro_M_exc.wav
3225,1,impro,M,exc,3225_1_impro_M_exc.wav
3226,1,impro,M,exc,3226_1_impro_M_exc.wav
3227,1,impro,M,exc,3227_1_impro_M_exc.wav
3228,3,impro,F,exc,3228_3_impro_F_exc.wav
3229,3,impro,F,exc,3229_3_impro_F_exc.wav
3230,3,impro,F,exc,3230_3_impro_F_exc.wav
3231,2,impro,M,exc,3231_2_impro_M_exc.wav
3232,2,impro,M,exc,3232_2_impro_M_exc.wav
3233,2,impro,M,exc,3233_2_impro_M_exc.wav
3234,5,script,M,exc,3234_5_script_M_exc.wav
3235,5,script,M,exc,3235_5_script_M_exc.wav
3236,5,script,M,exc,3236_5_script_M_exc.wav
3237,2,impro,F,exc,3237_2_impro_F_exc.wav
3238,2,impro,F,exc,3238_2_impro_F_exc.wav
3239,2,impro,F,exc,3239_2_impro_F_exc.wav
3240,5,script,F,exc,3240_5_script_F_exc.wav
3241,5,script,F,exc,3241_5_script_F_exc.wav
3242,5,script,F,exc,3242_5_script_F_exc.wav
3243,5,impro,M,exc,3243_5_impro_M_exc.wav
3244,5,impro,M,exc,3244_5_impro_M_exc.wav
3245,5,impro,M,exc,3245_5_impro_M_exc.wav
3246,2,impro,M,exc,3246_2_impro_M_exc.wav
3247,2,impro,M,exc,3247_2_impro_M_exc.wav
3248,2,impro,M,exc,3248_2_impro_M_exc.wav
3249,5,impro,F,exc,3249_5_impro_F_exc.wav
3250,5,impro,F,exc,3250_5_impro_F_exc.wav
3251,5,impro,F,exc,3251_5_impro_F_exc.wav
3252,3,script,M,exc,3252_3_script_M_exc.wav
3253,3,script,M,exc,3253_3_script_M_exc.wav
3254,3,script,M,exc,3254_3_script_M_exc.wav
3255,4,impro,F,exc,3255_4_impro_F_exc.wav
3256,4,impro,F,exc,3256_4_impro_F_exc.wav
3257,4,impro,F,exc,3257_4_impro_F_exc.wav
3258,4,impro,M,exc,3258_4_impro_M_exc.wav
3259,4,impro,M,exc,3259_4_impro_M_exc.wav
3260,4,impro,M,exc,3260_4_impro_M_exc.wav
3261,5,script,M,exc,3261_5_script_M_exc.wav
3262,5,script,M,exc,3262_5_script_M_exc.wav
3263,5,script,M,exc,3263_5_script_M_exc.wav
3264,5,impro,M,exc,3264_5_impro_M_exc.wav
3265,5,impro,M,exc,3265_5_impro_M_exc.wav
3266,5,impro,M,exc,3266_5_impro_M_exc.wav
3267,3,impro,M,exc,3267_3_impro_M_exc.wav
3268,3,impro,M,exc,3268_3_impro_M_exc.wav
3269,3,impro,M,exc,3269_3_impro_M_exc.wav
3270,2,impro,F,exc,3270_2_impro_F_exc.wav
3271,2,impro,F,exc,3271_2_impro_F_exc.wav
3272,2,impro,F,exc,3272_2_impro_F_exc.wav
3273,3,impro,F,exc,3273_3_impro_F_exc.wav
3274,3,impro,F,exc,3274_3_impro_F_exc.wav
3275,3,impro,F,exc,3275_3_impro_F_exc.wav
3276,4,impro,F,exc,3276_4_impro_F_exc.wav
3277,4,impro,F,exc,3277_4_impro_F_exc.wav
3278,4,impro,F,exc,3278_4_impro_F_exc.wav
3279,4,impro,M,exc,3279_4_impro_M_exc.wav
3280,4,impro,M,exc,3280_4_impro_M_exc.wav
3281,4,impro,M,exc,3281_4_impro_M_exc.wav
3282,2,script,M,exc,3282_2_script_M_exc.wav
3283,2,script,M,exc,3283_2_script_M_exc.wav
3284,2,script,M,exc,3284_2_script_M_exc.wav
3285,4,impro,F,exc,3285_4_impro_F_exc.wav
3286,4,impro,F,exc,3286_4_impro_F_exc.wav
3287,4,impro,F,exc,3287_4_impro_F_exc.wav
3288,4,impro,F,exc,3288_4_impro_F_exc.wav
3289,4,impro,F,exc,3289_4_impro_F_exc.wav
3290,4,impro,F,exc,3290_4_impro_F_exc.wav
3291,3,script,M,exc,3291_3_script_M_exc.wav
3292,3,script,M,exc,3292_3_script_M_exc.wav
3293,3,script,M,exc,3293_3_script_M_exc.wav
3294,2,impro,F,exc,3294_2_impro_F_exc.wav
3295,2,impro,F,exc,3295_2_impro_F_exc.wav
3296,2,impro,F,exc,3296_2_impro_F_exc.wav
3297,2,script,F,exc,3297_2_script_F_exc.wav
3298,2,script,F,exc,3298_2_script_F_exc.wav
3299,2,script,F,exc,3299_2_script_F_exc.wav
3300,2,script,M,exc,3300_2_script_M_exc.wav
3301,2,script,M,exc,3301_2_script_M_exc.wav
3302,2,script,M,exc,3302_2_script_M_exc.wav
3303,4,script,M,exc,3303_4_script_M_exc.wav
3304,4,script,M,exc,3304_4_script_M_exc.wav
3305,4,script,M,exc,3305_4_script_M_exc.wav
3306,5,script,F,exc,3306_5_script_F_exc.wav
3307,5,script,F,exc,3307_5_script_F_exc.wav
3308,5,script,F,exc,3308_5_script_F_exc.wav
3309,4,script,M,exc,3309_4_script_M_exc.wav
3310,4,script,M,exc,3310_4_script_M_exc.wav
3311,4,script,M,exc,3311_4_script_M_exc.wav
3312,2,script,M,exc,3312_2_script_M_exc.wav
3313,2,script,M,exc,3313_2_script_M_exc.wav
3314,2,script,M,exc,3314_2_script_M_exc.wav
3315,5,impro,M,exc,3315_5_impro_M_exc.wav
3316,5,impro,M,exc,3316_5_impro_M_exc.wav
3317,5,impro,M,exc,3317_5_impro_M_exc.wav
3318,4,script,F,exc,3318_4_script_F_exc.wav
3319,4,script,F,exc,3319_4_script_F_exc.wav
3320,4,script,F,exc,3320_4_script_F_exc.wav
3321,5,impro,F,exc,3321_5_impro_F_exc.wav
3322,5,impro,F,exc,3322_5_impro_F_exc.wav
3323,5,impro,F,exc,3323_5_impro_F_exc.wav
3324,2,impro,F,exc,3324_2_impro_F_exc.wav
3325,2,impro,F,exc,3325_2_impro_F_exc.wav
3326,2,impro,F,exc,3326_2_impro_F_exc.wav
3327,4,impro,F,exc,3327_4_impro_F_exc.wav
3328,4,impro,F,exc,3328_4_impro_F_exc.wav
3329,4,impro,F,exc,3329_4_impro_F_exc.wav
3330,4,impro,M,exc,3330_4_impro_M_exc.wav
3331,4,impro,M,exc,3331_4_impro_M_exc.wav
3332,4,impro,M,exc,3332_4_impro_M_exc.wav
3333,4,impro,F,exc,3333_4_impro_F_exc.wav
3334,4,impro,F,exc,3334_4_impro_F_exc.wav
3335,4,impro,F,exc,3335_4_impro_F_exc.wav
3336,2,script,M,exc,3336_2_script_M_exc.wav
3337,2,script,M,exc,3337_2_script_M_exc.wav
3338,2,script,M,exc,3338_2_script_M_exc.wav
3339,1,impro,M,exc,3339_1_impro_M_exc.wav
3340,1,impro,M,exc,3340_1_impro_M_exc.wav
3341,1,impro,M,exc,3341_1_impro_M_exc.wav
3342,1,script,M,exc,3342_1_script_M_exc.wav
3343,1,script,M,exc,3343_1_script_M_exc.wav
3344,1,script,M,exc,3344_1_script_M_exc.wav
3345,1,impro,M,exc,3345_1_impro_M_exc.wav
3346,1,impro,M,exc,3346_1_impro_M_exc.wav
3347,1,impro,M,exc,3347_1_impro_M_exc.wav
3348,2,script,M,exc,3348_2_script_M_exc.wav
3349,2,script,M,exc,3349_2_script_M_exc.wav
3350,2,script,M,exc,3350_2_script_M_exc.wav
3351,3,impro,F,exc,3351_3_impro_F_exc.wav
3352,3,impro,F,exc,3352_3_impro_F_exc.wav
3353,3,impro,F,exc,3353_3_impro_F_exc.wav
3354,5,impro,F,exc,3354_5_impro_F_exc.wav
3355,5,impro,F,exc,3355_5_impro_F_exc.wav
3356,5,impro,F,exc,3356_5_impro_F_exc.wav
3357,2,impro,F,exc,3357_2_impro_F_exc.wav
3358,2,impro,F,exc,3358_2_impro_F_exc.wav
3359,2,impro,F,exc,3359_2_impro_F_exc.wav
3360,5,impro,F,exc,3360_5_impro_F_exc.wav
3361,5,impro,F,exc,3361_5_impro_F_exc.wav
3362,5,impro,F,exc,3362_5_impro_F_exc.wav
3363,2,script,F,exc,3363_2_script_F_exc.wav
3364,2,script,F,exc,3364_2_script_F_exc.wav
3365,2,script,F,exc,3365_2_script_F_exc.wav
3366,5,impro,F,exc,3366_5_impro_F_exc.wav
3367,5,impro,F,exc,3367_5_impro_F_exc.wav
3368,5,impro,F,exc,3368_5_impro_F_exc.wav
3369,4,impro,M,exc,3369_4_impro_M_exc.wav
3370,4,impro,M,exc,3370_4_impro_M_exc.wav
3371,4,impro,M,exc,3371_4_impro_M_exc.wav
3372,3,script,F,exc,3372_3_script_F_exc.wav
3373,3,script,F,exc,3373_3_script_F_exc.wav
3374,3,script,F,exc,3374_3_script_F_exc.wav
3375,4,impro,F,exc,3375_4_impro_F_exc.wav
3376,4,impro,F,exc,3376_4_impro_F_exc.wav
3377,4,impro,F,exc,3377_4_impro_F_exc.wav
3378,2,impro,M,exc,3378_2_impro_M_exc.wav
3379,2,impro,M,exc,3379_2_impro_M_exc.wav
3380,2,impro,M,exc,3380_2_impro_M_exc.wav
3381,4,script,F,exc,3381_4_script_F_exc.wav
3382,4,script,F,exc,3382_4_script_F_exc.wav
3383,4,script,F,exc,3383_4_script_F_exc.wav
3384,1,impro,M,exc,3384_1_impro_M_exc.wav
3385,1,impro,M,exc,3385_1_impro_M_exc.wav
3386,1,impro,M,exc,3386_1_impro_M_exc.wav
3387,5,impro,F,exc,3387_5_impro_F_exc.wav
3388,5,impro,F,exc,3388_5_impro_F_exc.wav
3389,5,impro,F,exc,3389_5_impro_F_exc.wav
3390,1,script,M,exc,3390_1_script_M_exc.wav
3391,1,script,M,exc,3391_1_script_M_exc.wav
3392,1,script,M,exc,3392_1_script_M_exc.wav
3393,4,impro,F,exc,3393_4_impro_F_exc.wav
3394,4,impro,F,exc,3394_4_impro_F_exc.wav
3395,4,impro,F,exc,3395_4_impro_F_exc.wav
3396,2,impro,F,exc,3396_2_impro_F_exc.wav
3397,2,impro,F,exc,3397_2_impro_F_exc.wav
3398,2,impro,F,exc,3398_2_impro_F_exc.wav
3399,1,impro,M,exc,3399_1_impro_M_exc.wav
3400,1,impro,M,exc,3400_1_impro_M_exc.wav
3401,1,impro,M,exc,3401_1_impro_M_exc.wav
3402,3,impro,M,exc,3402_3_impro_M_exc.wav
3403,3,impro,M,exc,3403_3_impro_M_exc.wav
3404,3,impro,M,exc,3404_3_impro_M_exc.wav
3405,4,script,F,exc,3405_4_script_F_exc.wav
3406,4,script,F,exc,3406_4_script_F_exc.wav
3407,4,script,F,exc,3407_4_script_F_exc.wav
3408,2,impro,F,exc,3408_2_impro_F_exc.wav
3409,2,impro,F,exc,3409_2_impro_F_exc.wav
3410,2,impro,F,exc,3410_2_impro_F_exc.wav
3411,5,script,M,exc,3411_5_script_M_exc.wav
3412,5,script,M,exc,3412_5_script_M_exc.wav
3413,5,script,M,exc,3413_5_script_M_exc.wav
3414,1,impro,M,exc,3414_1_impro_M_exc.wav
3415,1,impro,M,exc,3415_1_impro_M_exc.wav
3416,1,impro,M,exc,3416_1_impro_M_exc.wav
3417,5,impro,F,exc,3417_5_impro_F_exc.wav
3418,5,impro,F,exc,3418_5_impro_F_exc.wav
3419,5,impro,F,exc,3419_5_impro_F_exc.wav
3420,3,impro,M,exc,3420_3_impro_M_exc.wav
3421,3,impro,M,exc,3421_3_impro_M_exc.wav
3422,3,impro,M,exc,3422_3_impro_M_exc.wav
3423,5,impro,M,exc,3423_5_impro_M_exc.wav
3424,5,impro,M,exc,3424_5_impro_M_exc.wav
3425,5,impro,M,exc,3425_5_impro_M_exc.wav
3426,5,impro,F,exc,3426_5_impro_F_exc.wav
3427,5,impro,F,exc,3427_5_impro_F_exc.wav
3428,5,impro,F,exc,3428_5_impro_F_exc.wav
3429,5,script,F,exc,3429_5_script_F_exc.wav
3430,5,script,F,exc,3430_5_script_F_exc.wav
3431,5,script,F,exc,3431_5_script_F_exc.wav
3432,5,script,F,exc,3432_5_script_F_exc.wav
3433,5,script,F,exc,3433_5_script_F_exc.wav
3434,5,script,F,exc,3434_5_script_F_exc.wav
3435,3,script,M,exc,3435_3_script_M_exc.wav
3436,3,script,M,exc,3436_3_script_M_exc.wav
3437,3,script,M,exc,3437_3_script_M_exc.wav
3438,5,script,F,exc,3438_5_script_F_exc.wav
3439,5,script,F,exc,3439_5_script_F_exc.wav
3440,5,script,F,exc,3440_5_script_F_exc.wav
3441,5,impro,M,exc,3441_5_impro_M_exc.wav
3442,5,impro,M,exc,3442_5_impro_M_exc.wav
3443,5,impro,M,exc,3443_5_impro_M_exc.wav
3444,4,script,F,exc,3444_4_script_F_exc.wav
3445,4,script,F,exc,3445_4_script_F_exc.wav
3446,4,script,F,exc,3446_4_script_F_exc.wav
3447,4,impro,F,exc,3447_4_impro_F_exc.wav
3448,4,impro,F,exc,3448_4_impro_F_exc.wav
3449,4,impro,F,exc,3449_4_impro_F_exc.wav
3450,2,impro,F,exc,3450_2_impro_F_exc.wav
3451,2,impro,F,exc,3451_2_impro_F_exc.wav
3452,2,impro,F,exc,3452_2_impro_F_exc.wav
3453,3,script,F,exc,3453_3_script_F_exc.wav
3454,3,script,F,exc,3454_3_script_F_exc.wav
3455,3,script,F,exc,3455_3_script_F_exc.wav
3456,3,impro,F,exc,3456_3_impro_F_exc.wav
3457,3,impro,F,exc,3457_3_impro_F_exc.wav
3458,3,impro,F,exc,3458_3_impro_F_exc.wav
3459,5,script,F,exc,3459_5_script_F_exc.wav
3460,5,script,F,exc,3460_5_script_F_exc.wav
3461,5,script,F,exc,3461_5_script_F_exc.wav
3462,5,script,M,exc,3462_5_script_M_exc.wav
3463,5,script,M,exc,3463_5_script_M_exc.wav
3464,5,script,M,exc,3464_5_script_M_exc.wav
3465,2,script,F,exc,3465_2_script_F_exc.wav
3466,2,script,F,exc,3466_2_script_F_exc.wav
3467,2,script,F,exc,3467_2_script_F_exc.wav
3468,4,script,M,exc,3468_4_script_M_exc.wav
3469,4,script,M,exc,3469_4_script_M_exc.wav
3470,4,script,M,exc,3470_4_script_M_exc.wav
3471,5,impro,F,exc,3471_5_impro_F_exc.wav
3472,5,impro,F,exc,3472_5_impro_F_exc.wav
3473,5,impro,F,exc,3473_5_impro_F_exc.wav
3474,3,script,M,exc,3474_3_script_M_exc.wav
3475,3,script,M,exc,3475_3_script_M_exc.wav
3476,3,script,M,exc,3476_3_script_M_exc.wav
3477,1,impro,M,exc,3477_1_impro_M_exc.wav
3478,1,impro,M,exc,3478_1_impro_M_exc.wav
3479,1,impro,M,exc,3479_1_impro_M_exc.wav
3480,2,impro,F,exc,3480_2_impro_F_exc.wav
3481,2,impro,F,exc,3481_2_impro_F_exc.wav
3482,2,impro,F,exc,3482_2_impro_F_exc.wav
3483,5,script,F,exc,3483_5_script_F_exc.wav
3484,5,script,F,exc,3484_5_script_F_exc.wav
3485,5,script,F,exc,3485_5_script_F_exc.wav
3486,5,script,F,exc,3486_5_script_F_exc.wav
3487,5,script,F,exc,3487_5_script_F_exc.wav
3488,5,script,F,exc,3488_5_script_F_exc.wav
3489,1,script,M,exc,3489_1_script_M_exc.wav
3490,1,script,M,exc,3490_1_script_M_exc.wav
3491,1,script,M,exc,3491_1_script_M_exc.wav
3492,5,script,F,exc,3492_5_script_F_exc.wav
3493,5,script,F,exc,3493_5_script_F_exc.wav
3494,5,script,F,exc,3494_5_script_F_exc.wav
3495,2,impro,F,exc,3495_2_impro_F_exc.wav
3496,2,impro,F,exc,3496_2_impro_F_exc.wav
3497,2,impro,F,exc,3497_2_impro_F_exc.wav
3498,5,impro,M,exc,3498_5_impro_M_exc.wav
3499,5,impro,M,exc,3499_5_impro_M_exc.wav
3500,5,impro,M,exc,3500_5_impro_M_exc.wav
3501,3,script,F,exc,3501_3_script_F_exc.wav
3502,3,script,F,exc,3502_3_script_F_exc.wav
3503,3,script,F,exc,3503_3_script_F_exc.wav
3504,2,script,M,exc,3504_2_script_M_exc.wav
3505,2,script,M,exc,3505_2_script_M_exc.wav
3506,2,script,M,exc,3506_2_script_M_exc.wav
3507,5,script,M,exc,3507_5_script_M_exc.wav
3508,5,script,M,exc,3508_5_script_M_exc.wav
3509,5,script,M,exc,3509_5_script_M_exc.wav
3510,4,impro,F,exc,3510_4_impro_F_exc.wav
3511,4,impro,F,exc,3511_4_impro_F_exc.wav
3512,4,impro,F,exc,3512_4_impro_F_exc.wav
3513,5,impro,F,exc,3513_5_impro_F_exc.wav
3514,5,impro,F,exc,3514_5_impro_F_exc.wav
3515,5,impro,F,exc,3515_5_impro_F_exc.wav
3516,2,impro,M,exc,3516_2_impro_M_exc.wav
3517,2,impro,M,exc,3517_2_impro_M_exc.wav
3518,2,impro,M,exc,3518_2_impro_M_exc.wav
3519,4,impro,F,exc,3519_4_impro_F_exc.wav
3520,4,impro,F,exc,3520_4_impro_F_exc.wav
3521,4,impro,F,exc,3521_4_impro_F_exc.wav
3522,3,impro,F,exc,3522_3_impro_F_exc.wav
3523,3,impro,F,exc,3523_3_impro_F_exc.wav
3524,3,impro,F,exc,3524_3_impro_F_exc.wav
3525,2,impro,M,exc,3525_2_impro_M_exc.wav
3526,2,impro,M,exc,3526_2_impro_M_exc.wav
3527,2,impro,M,exc,3527_2_impro_M_exc.wav
3528,4,impro,F,exc,3528_4_impro_F_exc.wav
3529,4,impro,F,exc,3529_4_impro_F_exc.wav
3530,4,impro,F,exc,3530_4_impro_F_exc.wav
3531,1,impro,M,exc,3531_1_impro_M_exc.wav
3532,1,impro,M,exc,3532_1_impro_M_exc.wav
3533,1,impro,M,exc,3533_1_impro_M_exc.wav
3534,5,script,F,exc,3534_5_script_F_exc.wav
3535,5,script,F,exc,3535_5_script_F_exc.wav
3536,5,script,F,exc,3536_5_script_F_exc.wav
3537,1,script,M,exc,3537_1_script_M_exc.wav
3538,1,script,M,exc,3538_1_script_M_exc.wav
3539,1,script,M,exc,3539_1_script_M_exc.wav
3540,3,impro,M,exc,3540_3_impro_M_exc.wav
3541,3,impro,M,exc,3541_3_impro_M_exc.wav
3542,3,impro,M,exc,3542_3_impro_M_exc.wav
3543,1,impro,M,exc,3543_1_impro_M_exc.wav
3544,1,impro,M,exc,3544_1_impro_M_exc.wav
3545,1,impro,M,exc,3545_1_impro_M_exc.wav
3546,2,impro,M,exc,3546_2_impro_M_exc.wav
3547,2,impro,M,exc,3547_2_impro_M_exc.wav
